keyword,type,author,handle,bio,text,date,sentiment,score
Greenhouse Effect,original,All Our Yesterdays,allouryesterdays.bsky.social,,,2025-11-03,neutral,0.0
Greenhouse Effect,original,QuetzalcoatlusWellnessInstitute,8t3v3n.bsky.social,,The Hard Evidence Behind the Greenhouse Effect - Real Peel,2025-11-03,negative,-0.1638888888888889
Greenhouse Effect,original,Gogopoet,gogopoet.bsky.social,,"Climatologists disagree. A runaway greenhouse effect could turn Earth into another Venus, within a few decades.",2025-11-02,negative,-0.2
Greenhouse Effect,original,Zickie Schruttke a. D. 🌻,kerstinberlin.bsky.social,,"„The White House Effect“ #netflix #klimakrise

Der Film beleuchtet die Jahre 1988 bis 1992 in der US-Politik unter Präsident George H.W. Bush, als das Thema globale Erwärmung („Greenhouse effect“) erstmals breit in Politik und Gesellschaft wahrgenommen wurde.",2025-11-02,neutral,0.0
Greenhouse Effect,original,Queen of Boulettanien,tweufelchen.troet.cafe.ap.brid.gy,,"„The White House Effect“ #netflix

Der Film beleuchtet die Jahre 1988 bis 1992 in der US-Politik unter Präsident George H.W. Bush, als das Thema globale Erwärmung („Greenhouse effect“) erstmals breit in Politik und Gesellschaft wahrgenommen wurde. ￼Doch statt Maßnahmen zu ergreifen, entwickelte […]",2025-11-02,neutral,0.0
Greenhouse Effect,original,Arnold Schiller,arnoldschiller.de,,"The amount of cloud cover: Clouds affect the Earth's albedo and greenhouse effect, but they are not the direct cause of atmospheric radiation.
D.
7/12",2025-11-02,neutral,0.05
Greenhouse Effect,original,Silent Walker,antikings.bsky.social,,"Trump continues to spread unscientific lies when he claims that the greenhouse effect is the world's ""greatest con job""",2025-11-01,positive,1.0
Greenhouse Effect,original,Jose Garcia,joseggarcia.bsky.social,,"I had a prophetic geography teacher in the early 80s. He said two things that stuck with me

1) The ""greenhouse effect"" would dominate our lives in later life.

2) Democracy was dependent on supermajority support, if 30% of a population stops believing in it, it's likely to unravel.",2025-11-01,neutral,0.03333333333333333
Greenhouse Effect,original,Adam McKay,ghostpanther.bsky.social,,I think when someone says the science of the greenhouse effect is questionable we should react appropriately by responding “I’m seriously concerned you just suffered a stroke.”,2025-11-01,negative,-0.1111111111111111
Greenhouse Effect,original,Adam McKay,ghostpanther.bsky.social,,"Not understanding something as basic as the greenhouse effect sends up a ton of cognitive red flags. 

He may need immediate serious care.",2025-10-31,negative,-0.1111111111111111
Greenhouse Effect,original,Dusty Lucite,dustylucite.bsky.social,,"I learned about the greenhouse gas effect in elementary school science IN THE 90’s! It’s very interesting, now that we’ve blown past 1.5C of warming, prominent media figures are suddenly downplaying the risk of climate change or questioning it all together.",2025-10-31,positive,0.255
Greenhouse Effect,original,Adam McKay,ghostpanther.bsky.social,,"I understand a lot of people disagree with Joe Rogan but not being able to understand something as basic as the greenhouse effect points to the possibility of an untreated stroke or early onset dementia.

He’s still a human being and may be at serious risk.",2025-10-31,neutral,0.05333333333333333
Greenhouse Effect,original,Adam McKay,ghostpanther.bsky.social,,Even idiots can understand the greenhouse effect. There may something medical going on.,2025-10-31,negative,-0.4
Greenhouse Effect,original,Bryan Thomas,munkiman.bsky.social,,"Scientists provided clear warnings about global warming during he Bush administration ('88-'92), but Bush couldn't decide who he should listen to -- his EPA head, Bill Reilly, an avowed environmentalist, or his Chief of Staff John Sununu, fervent climate skeptic & oil industry ally. (more: alt text)",2025-10-31,positive,0.19999999999999998
Greenhouse Effect,original,Mike Sacks,mikebsacks.bsky.social,,From a June 1988 Senate hearing on global warming and the Greenhouse Effect. From Netflix’s “The White House Effect.”,2025-10-31,neutral,0.0
Greenhouse Effect,original,Paul Boldrin,paulboldrin.bsky.social,,Very important paper on a slightly neglected greenhouse gas which is responsible for 30% of global warming. Many of these measures pay for themselves without even considering their effect on climate change!,2025-10-31,positive,0.2356666666666667
Greenhouse Effect,original,Bruce Brews,bruce-brews.bsky.social,,"Yep. I remember that. The climate showed signs of cooling. 

That was before our emissions overwhelmed the effect of nature. 

Before our science textbooks had to be revised to reflect a 50% rise in atmospheric CO².

The greenhouse effect has been known for 200 years.

Now we're living in it.",2025-10-31,neutral,0.0
Greenhouse Effect,original,mari,amari.bsky.social,,"positive feedback loops we may start triggering, is only MORE reason—not less—to act. Because the hazard is so high.

Like, in the risk assessment table below, positive feedback loops, that could to a runaway greenhouse effect would be column E. Even if there is low likelihood, the risk is still",2025-10-30,positive,0.18575757575757576
Greenhouse Effect,original,Nosfe,nosfeh.bsky.social,,at least greenhouse effect would be one cause for that?,2025-10-29,negative,-0.3
Greenhouse Effect,original,Thomas Cummins,thoscummins.bsky.social,,"Can we align with Wyoming lawmakers to agree that anthropogenic greenhouse gases are atmospheric contaminants, emitted by planes and other combustion sources with the effect of modifying the atmosphere, and ban them on those grounds?

wyofile.com/claims-chemt...",2025-10-29,neutral,-0.0625
Greenhouse Effect,original,Slant,slantmagazine.com,,"THE WHITE HOUSE EFFECT meticulously yet concisely probes how, why, and when our understanding of the greenhouse effect went from a scientific certainty to it being up for debate. Read @positivelytonsils.bsky.social's review.",2025-10-29,neutral,0.05
Greenhouse Effect,original,The Devil's Therapist,d3v1ls7h3r4p157.bsky.social,,"This will have a SIGNIFICANT EFFECT on the rising greenhouse gas concentration and accelerating global heating and climate change."" - @drtomharris.bsky.social 

So, who do you trust? Some tax dodging billionaire from #LolitaExpress or a real expert in the matter? 🤓

#Dystopia
#Collapse
#NTHE
#☠️
4•4",2025-10-29,positive,0.19166666666666665
Greenhouse Effect,original,Frank Wunderlich-Pfeiffer,frankwunderli13.bsky.social,,"The big problem with low temperatures is ice forming and reflecting sunlight, as well as deserts forming which also reflect more light. This is much stronger feedback mechanism than the greenhouse effect of CO2. (Again: Otherwise CO2 wouldn't perfectly follow temperature and astronomy.)",2025-10-29,positive,0.35000000000000003
Greenhouse Effect,original,Dr Tom Harris,drtomharris.bsky.social,,"This will have a significant effect on the rising greenhouse gas concentration and accelerating global heating and climate change.

Given this fact, there has never been a more urgent time to dramatically cut human emissions.",2025-10-29,positive,0.21875
Greenhouse Effect,original,The Soggy Boggy Witch 🪻🌱🧹 🇺🇦🏴󠁧󠁢󠁳󠁣󠁴󠁿🇵🇸♿🏳️‍⚧️,antidramallama.bsky.social,,"We had a greenhouse made of that material and we let the chooks use it in winter for warmth. Unfortunately, it got destroyed in a wind storm, so we're probably going to put tarps around the under side of the deck to create a similar effect this year.",2025-10-29,negative,-0.25
Greenhouse Effect,original,John Shirley,johnshirley2024.bsky.social,,"Oh no one suggested giving up. We must try our best to preserve and to dial back the greenhouse effect as much as possible. We of course must stop polluting the atmosphere. But it'll take painful lessons to drive this point home, I'm afraid.",2025-10-28,neutral,-0.059999999999999984
Greenhouse Effect,original,Jules,juleswp.bsky.social,,"L'intro de la page Climate change reconnaît rapidement le consensus scientifique mais insiste lourdement sur les incertitudes et débats. Et tait conséquences et impacts.

Moins pire que ce qu'on pourrait craindre, mais pas fameux.",2025-10-28,neutral,0.0
Greenhouse Effect,original,Georg,georgbre.bsky.social,,"Also what is his evidence for that? Looking at Venus, that also was a blue planet once, I'd argue that maybe a runaway greenhouse effect can have highly undesireable results, and our precious believe in future generations might be overestimating their options.",2025-10-28,positive,0.165
Greenhouse Effect,original,,ralphpoppy.bsky.social,,,2025-10-28,neutral,0.0
Greenhouse Effect,original,Ean White,eanwhite.bsky.social,,"We died in 1975 when the greenhouse effect began.

It was abundantly obvious then that we would do essentially nothing to modify our behavior.",2025-10-28,neutral,0.0
Greenhouse Effect,original,Department of Motion Pictures,thedofmp.bsky.social,,"“The [White House Effect] meticulously yet concisely probes how, why, and when our understanding of the greenhouse effect went from scientific certainty to it being up for debate.” – @slantmagazine.com 

Streaming on @netflix.com THIS FRIDAY, October 31st 

www.slantmagazine.com/film/the-whi...",2025-10-28,neutral,0.05
Greenhouse Effect,original,Ly Lyra 🧚🏼‍♂️ (8/12),luciddreamrr.bsky.social,,Scientists (not republicans) created the term climate change. I very much agree with you tho that we are living thru a period of industry-induced global warming courtesy of the greenhouse effect.,2025-10-27,positive,0.13
Greenhouse Effect,original,Konstantin ,koysino.com,,"👉 https://www.newscientist.com/article/2382758-eunice-newton-foote-the-woman-who-discovered-the-greenhouse-effect/
👉 https://www.climate.gov/news-features/features/happy-200th-birthday-eunice-foote-hidden-climate-science-pioneer",2025-10-27,neutral,0.0
Greenhouse Effect,original,Konstantin ,koysino.com,,"👉 https://www.scientificamerican.com/article/the-woman-who-demonstrated-the-greenhouse-effect/
👉 https://www.smithsonianmag.com/science-nature/unheralded-women-scientists-finally-getting-their-due-180973082/
",2025-10-27,neutral,0.0
Greenhouse Effect,original,Curious,curiously.mastodon.au.ap.brid.gy,,"@Free_Press the greenhouse effect is dumping astronomical amount of energy into the weather system, more energy in equals more energy out.
How much energy?
4 Hiroshima bombs a second.
We are constantly carpet nuking the planet […]",2025-10-26,positive,0.24
